Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
2/16/2020,152445,Male,65,Single,Minnesota,Basic,workers,PayPal,1,567.18
2/16/2020,152446,Male,51,Married,Vermont,Platinum,workers,PayPal,1,
2/16/2020,152447,Female,47,Single,Indiana,Basic,Employees,Card,1,567.78
2/16/2020,152448,Male,22,Married,Arizona,Basic,Employees,Other,1,1021.49
2/17/2020,152449,Female,58,Single,Maine,Basic,workers,Other,1,1771.53
2/18/2020,152450,Female,21,Single,Rhode Island,Silver,workers,Other,,1885.48
2/18/2020,152451,Female,72,Single,New Mexico,Missing,workers,Other,0,2402.44
2/18/2020,152452,Male,22,Single,Colorado,Platinum,Employees,PayPal,1,2789.94
2/18/2020,152453,Male,21,Married,Delaware,Basic,workers,Card,0,1167.4
2/18/2020,152454,Male,62,Single,North Carolina,Basic,Unemployment,Card,1,1757.1
2/19/2020,152455,Female,77,Married,Washington,Silver,workers,PayPal,1,881.16
2/19/2020,152456,Female,62,Married,Massachusetts,Basic,Employees,PayPal,1,2640.97
2/19/2020,152457,Male,48,Married,Oklahoma,Gold,Employees,Card,1,1522.01
2/19/2020,152458,Female,22,Married,Maine,Basic,Unemployment,PayPal,1,1405.08
2/20/2020,152459,Male,78,Single,Virginia,Gold,Employees,Card,0,1764.55
2/20/2020,152460,Male,75,Married,Nebraska,Basic,workers,Other,1,820.94
2/20/2020,152461,Male,70,Married,Rhode Island,Platinum,Employees,Other,1,2772.92
2/20/2020,152462,Male,77,Married,Kentucky,Silver,Employees,Other,1,583.11
2/21/2020,152463,Female,58,Single,Illinois,Basic,workers,PayPal,1,405.51
2/21/2020,152464,Female,44,Married,Iowa,Basic,self-employed,PayPal,1,2903.28
2/21/2020,152465,Female,71,Single,South Dakota,Gold,Employees,PayPal,0,2706.14
2/21/2020,152466,Female,15,Married,Minnesota,Basic,Unemployment,PayPal,1,330.61
2/22/2020,152467,Female,50,Single,Colorado,Basic,,PayPal,1,1640.63
2/22/2020,152468,Female,29,Single,Florida,Platinum,Employees,Other,0,781.71
2/23/2020,152469,Female,61,Married,Minnesota,Missing,Employees,PayPal,1,2919.78
2/23/2020,152470,Male,50,Married,Indiana,Basic,workers,Card,1,1829.21
2/24/2020,152471,Male,67,Single,Arkansas,Basic,Unemployment,PayPal,0,166.09
2/24/2020,152472,Male,66,Married,Wisconsin,Basic,Employees,Other,0,1272.77
2/24/2020,152473,Male,47,Married,Pennsylvania,Platinum,Employees,PayPal,0,2633.65
2/24/2020,152474,Male,16,Married,Tennessee,Basic,Employees,PayPal,0,795.97
2/24/2020,152475,Female,38,Single,Ohio,Basic,Employees,Other,0,1060.68
2/25/2020,152476,Female,62,Married,New Mexico,Platinum,Employees,PayPal,1,1401.41
2/25/2020,152477,Male,40,Single,Georgia,Silver,Employees,PayPal,1,966.13
2/25/2020,152478,Female,30,Single,Idaho,Basic,,PayPal,0,2706.19
2/26/2020,152479,Female,22,Married,Mississippi,Basic,workers,Other,1,1624.2
2/26/2020,152480,Female,36,Single,New Mexico,Gold,self-employed,Other,0,203.83
2/26/2020,152481,Male,53,Single,Michigan,Platinum,Employees,PayPal,1,1793.15
2/26/2020,152482,Male,,Married,Nevada,Silver,Employees,PayPal,,269.06
2/26/2020,152483,Female,29,Single,Oregon,Missing,self-employed,Other,0,2580.54
2/27/2020,152484,Female,78,Married,Kentucky,Basic,Employees,PayPal,1,818.33
2/28/2020,152485,Male,53,Single,New Mexico,Basic,Employees,PayPal,1,2948.12
2/28/2020,152486,Female,26,Single,New Jersey,Basic,Employees,Card,0,131.54
2/28/2020,152487,Male,43,Married,Idaho,Silver,Employees,Card,1,2902.45
2/28/2020,152488,Female,71,Single,Nevada,Platinum,Employees,PayPal,1,1301.11
2/28/2020,152489,Female,75,Married,Maryland,Platinum,Employees,PayPal,1,2740.01
2/29/2020,152490,Male,38,Single,Michigan,Silver,workers,PayPal,1,2813.89
3/2/2020,152491,Male,60,Single,Oregon,Gold,workers,PayPal,0,1142.85
3/2/2020,152492,Male,26,Married,Maryland,Silver,Employees,PayPal,1,8.67
3/3/2020,152493,Male,76,Single,Maine,Basic,self-employed,PayPal,0,2757.85
3/4/2020,152494,Male,32,Single,Kentucky,Silver,workers,PayPal,1,2750.32
3/4/2020,152495,Female,51,Married,Alaska,Basic,Employees,Other,1,2594.75
3/4/2020,152496,Female,,Married,Louisiana,Basic,Employees,Other,0,720.49
3/5/2020,152497,Male,61,Married,Kansas,Basic,,Card,1,126.08
3/5/2020,152498,Female,66,Married,Oregon,Basic,Employees,PayPal,,1610.44
3/5/2020,152499,Female,63,Single,Oregon,Basic,workers,PayPal,1,1462.64
3/6/2020,152500,Female,56,Married,Florida,Basic,Unemployment,Other,1,2741.78
3/6/2020,152501,Female,72,Single,Arizona,Gold,Employees,Other,1,2906.76
3/7/2020,152502,Male,51,Single,Idaho,Basic,Employees,PayPal,1,1100.58
3/7/2020,152503,Female,58,Married,Massachusetts,Basic,Employees,PayPal,0,290.5
3/7/2020,152504,Male,19,Single,Minnesota,Silver,workers,Other,1,1762.99
3/7/2020,152505,Male,59,Married,New Hampshire,Silver,self-employed,PayPal,1,1177.86
3/7/2020,152506,Female,43,Single,Pennsylvania,Silver,Employees,PayPal,1,501.28
3/8/2020,152507,Female,58,Single,New Jersey,Platinum,self-employed,Card,1,508.39
3/8/2020,152508,Male,37,Married,Rhode Island,Silver,Unemployment,Card,0,2480.31
3/8/2020,152509,Male,77,Single,Texas,Silver,workers,Other,1,332.43
3/9/2020,152510,Female,40,Married,Delaware,Basic,Employees,PayPal,1,902.85
3/9/2020,152511,Female,37,Married,South Carolina,Silver,workers,PayPal,1,1383.85
3/9/2020,152512,Male,43,Married,Delaware,Basic,Unemployment,Other,1,
3/10/2020,152513,Female,19,Married,Pennsylvania,Platinum,Employees,PayPal,0,
3/10/2020,152514,Female,39,Married,Indiana,Silver,self-employed,Other,1,810.56
3/10/2020,152515,Female,27,Married,Kentucky,Silver,workers,Other,0,2957.04
3/11/2020,152516,Female,19,Married,Utah,Gold,Unemployment,Card,0,1101.86
3/11/2020,152517,Male,65,Married,California,Basic,Unemployment,PayPal,1,884.14
3/11/2020,152518,Male,27,Single,Wisconsin,Platinum,Unemployment,Other,1,
3/13/2020,152519,Male,19,Married,Wisconsin,Platinum,workers,PayPal,0,719.49
3/13/2020,152520,Male,16,Married,Mississippi,Platinum,workers,Other,1,1222.43
3/13/2020,152521,Female,37,Married,Nevada,Silver,self-employed,Other,0,507.25
3/13/2020,152522,Female,30,Single,Texas,Missing,Employees,PayPal,0,2457.09
3/14/2020,152523,Female,34,Married,Kentucky,Basic,Employees,Card,0,2015.07
3/15/2020,152524,Male,57,Single,New Mexico,Platinum,workers,PayPal,,57.81
3/15/2020,152525,Female,21,Married,Missouri,Basic,self-employed,PayPal,,2944.92
3/17/2020,152526,Male,17,Married,Wisconsin,Platinum,self-employed,Card,0,411.33
3/17/2020,152527,Male,60,Married,Georgia,Basic,self-employed,PayPal,1,2712.47
3/17/2020,152528,Male,76,Married,North Carolina,Platinum,workers,PayPal,0,1133.76
3/17/2020,152529,Male,43,Single,New Mexico,Platinum,self-employed,PayPal,1,828.36
3/18/2020,152530,Male,19,Married,Georgia,Silver,self-employed,Other,1,1035.28
3/18/2020,152531,Female,68,Single,Connecticut,Missing,Employees,Other,0,2420.7
3/18/2020,152532,Male,54,Married,Florida,Basic,Employees,PayPal,1,1012.36
3/20/2020,152533,Male,38,Married,Pennsylvania,Silver,Employees,Card,,774.74
3/20/2020,152534,Female,72,Single,Tennessee,Missing,self-employed,PayPal,0,238.21
3/20/2020,152535,Male,32,Single,Arkansas,Basic,Unemployment,PayPal,0,2546.71
3/20/2020,152536,Female,34,Single,Missouri,Platinum,Unemployment,Other,0,2655.2
3/20/2020,152537,Female,52,Married,Ohio,Basic,Employees,Card,1,2772.71
3/21/2020,152538,Male,38,Married,Washington,Gold,self-employed,PayPal,1,1714.81
3/21/2020,152539,Male,65,Married,Maine,Basic,Employees,PayPal,,944.48
3/22/2020,152540,Female,32,Single,Ohio,Silver,Employees,Other,,1969.64
3/23/2020,152541,Female,28,Single,Illinois,Platinum,Employees,Card,1,1105.48
3/23/2020,152542,Female,50,Single,New Hampshire,Missing,self-employed,PayPal,0,2541.8
3/23/2020,152543,Female,47,Married,Tennessee,Silver,Employees,Card,1,1735.23
3/23/2020,152544,Female,32,Married,Kentucky,Basic,self-employed,PayPal,0,2940.55
3/24/2020,152545,Female,68,Single,Missouri,Missing,Unemployment,Card,1,2401.06
3/24/2020,152546,Male,55,Married,Arizona,Basic,Unemployment,Card,0,1855.15
3/24/2020,152547,Male,25,Single,West Virginia,Basic,Employees,PayPal,1,450.85
3/24/2020,152548,Female,21,Single,Massachusetts,Silver,workers,PayPal,1,283.61
3/24/2020,152549,Female,32,Married,Florida,Basic,Unemployment,Card,1,200.88
3/24/2020,152550,Female,71,Single,Kentucky,Silver,self-employed,PayPal,0,1364.29
3/25/2020,152551,Female,77,Single,Georgia,Platinum,workers,Other,1,1844.08
3/25/2020,152552,Male,38,Married,Illinois,Missing,workers,Other,1,
3/25/2020,152553,Male,47,Married,North Carolina,Basic,workers,Card,0,1877.79
3/26/2020,152554,Female,49,Single,Connecticut,Basic,Employees,Card,1,485.26
3/26/2020,152555,Female,61,Single,Maine,Basic,workers,Other,1,250.49
3/27/2020,152556,Female,77,Single,Texas,Basic,Employees,Card,1,1838.09
3/27/2020,152557,Female,17,Single,Alabama,Platinum,workers,Other,1,1578.58
3/27/2020,152558,Male,77,Married,Colorado,Missing,self-employed,Card,0,2826.56
3/27/2020,152559,Female,19,Married,Washington,Silver,Employees,Other,0,2730.17
3/29/2020,152560,Male,38,Single,Nebraska,Platinum,self-employed,PayPal,1,
3/30/2020,152561,Female,60,Single,Montana,Silver,self-employed,Card,,428.95
3/30/2020,152562,Female,59,Married,Wisconsin,Basic,workers,PayPal,0,123.42
3/31/2020,152563,Male,45,Married,Kansas,Basic,workers,Card,1,2534.05
3/31/2020,152564,Female,36,Single,Washington,Basic,workers,Card,1,590.22
3/31/2020,152565,Male,45,Married,Illinois,Basic,workers,Other,0,1364.74
3/31/2020,152566,Male,58,Married,Maine,Basic,Employees,PayPal,1,76.54
3/31/2020,152567,Male,77,Married,Virginia,Gold,workers,PayPal,1,426.6
4/1/2020,152568,Male,55,Married,New York,Basic,self-employed,PayPal,0,1112.58
4/1/2020,152569,Female,48,Single,Minnesota,Basic,workers,Card,1,1689.39
4/1/2020,152570,Female,68,Married,Delaware,Basic,Employees,PayPal,0,228.12
4/2/2020,152571,Female,24,Single,West Virginia,Basic,Employees,Card,1,1141.44
4/3/2020,152572,Female,49,Single,Colorado,Gold,Employees,Other,1,840.99
4/3/2020,152573,Female,66,Married,Texas,Platinum,workers,PayPal,0,1152.59
4/4/2020,152574,Female,32,Married,Hawaii,Basic,Employees,Card,1,857.79
4/4/2020,152575,Male,15,Married,Illinois,Platinum,self-employed,Card,1,2417.48
4/4/2020,152576,Female,26,Married,South Dakota,Basic,Employees,PayPal,0,256.89
4/5/2020,152577,Male,16,Married,Wyoming,Gold,self-employed,Card,0,714.17
4/5/2020,152578,Female,21,Single,Oklahoma,Gold,workers,PayPal,1,
4/5/2020,152579,Female,71,Married,Nevada,Platinum,Employees,PayPal,0,1561.04
4/5/2020,152580,Male,60,Married,Maine,Platinum,Unemployment,Card,0,
4/6/2020,152581,Female,18,Married,Arkansas,Missing,Employees,PayPal,0,754.73
4/6/2020,152582,Male,41,Married,Pennsylvania,Basic,self-employed,Other,1,2865.28
4/7/2020,152583,Female,75,Married,Kentucky,Basic,,PayPal,0,2854.02
4/7/2020,152584,Female,16,Single,Idaho,Basic,workers,Other,0,1794.19
4/8/2020,152585,Female,44,Single,Oklahoma,Platinum,Employees,PayPal,,2475.49
4/8/2020,152586,Male,69,Married,Indiana,Basic,Employees,PayPal,0,1898.75
4/9/2020,152587,Female,33,Single,Kentucky,Basic,Unemployment,Card,0,669.93
4/9/2020,152588,Female,36,Single,California,Basic,self-employed,PayPal,1,393.94
4/9/2020,152589,Female,19,Single,Montana,Gold,Employees,PayPal,1,214.11
4/11/2020,152590,Male,20,Single,Wyoming,Basic,Employees,PayPal,0,
4/11/2020,152591,Female,,Married,Pennsylvania,Basic,workers,PayPal,1,962.34
4/11/2020,152592,Male,41,Single,Washington,Basic,workers,Other,0,714.35
4/11/2020,152593,Male,65,Single,Utah,Platinum,self-employed,Card,1,
4/12/2020,152594,Female,49,Married,Louisiana,Platinum,Employees,PayPal,0,2846
4/13/2020,152595,Male,64,Single,Indiana,Basic,Employees,PayPal,,268.19
4/13/2020,152596,Male,60,Married,Oregon,Basic,Employees,Other,1,2491.1
4/13/2020,152597,Male,51,Single,Louisiana,Gold,self-employed,PayPal,1,1493.06
4/13/2020,152598,Male,56,Married,Hawaii,Silver,workers,PayPal,1,1239.01
4/13/2020,152599,Female,28,Married,Massachusetts,Basic,Employees,Card,0,1398.36
4/14/2020,152600,Male,64,Single,Washington,Platinum,Employees,Card,0,
4/14/2020,152601,Male,74,Married,Kansas,Platinum,self-employed,Other,0,473.24
4/14/2020,152602,Male,28,Married,Washington,Silver,Unemployment,Card,1,292.45
4/14/2020,152603,Male,58,Single,Idaho,Basic,self-employed,Other,1,741.93
4/15/2020,152604,Male,20,Single,Wyoming,Basic,workers,PayPal,1,2582.51
4/15/2020,152605,Female,21,Single,California,Silver,workers,Other,1,977.61
4/15/2020,152606,Female,34,Married,Massachusetts,Basic,Employees,PayPal,0,247.8
4/16/2020,152607,Female,57,Married,Iowa,Basic,workers,Other,1,402.66
4/16/2020,152608,Female,35,Single,Colorado,Gold,Employees,PayPal,1,395.99
4/17/2020,152609,Female,58,Married,Colorado,Basic,workers,PayPal,1,2903.98
4/17/2020,152610,Male,37,Single,Illinois,Platinum,self-employed,Card,1,1583.01
4/17/2020,152611,Female,51,Married,New Jersey,Silver,workers,PayPal,0,1665.44
4/18/2020,152612,Female,73,Married,Minnesota,Missing,self-employed,PayPal,1,2774.5
4/18/2020,152613,Female,42,Married,Oregon,Silver,Unemployment,Card,1,2659.77
4/18/2020,152614,Female,33,Married,Oregon,Basic,workers,PayPal,,626.92
4/19/2020,152615,Male,50,Married,New Hampshire,Gold,self-employed,PayPal,1,586.68
4/19/2020,152616,Female,18,Married,Delaware,Silver,workers,Card,0,
4/19/2020,152617,Male,71,Married,Mississippi,Basic,Employees,Other,1,810.74
4/20/2020,152618,Female,42,Married,Illinois,Platinum,workers,Card,1,557.7
4/20/2020,152619,Male,75,Married,New York,Platinum,workers,PayPal,1,815.59
4/20/2020,152620,Female,29,Single,New York,Missing,self-employed,PayPal,0,1565
4/21/2020,152621,Male,38,Married,New Mexico,Platinum,Employees,Card,1,2469.32
4/21/2020,152622,Female,48,Single,Illinois,Basic,Employees,Other,0,2790.76
4/21/2020,152623,Male,61,Married,North Dakota,Basic,workers,PayPal,1,1198.33
4/21/2020,152624,Male,37,Married,North Carolina,Basic,Employees,PayPal,1,1847.18
4/22/2020,152625,Female,44,Single,Arizona,Basic,Employees,Other,1,2873.01
4/23/2020,152626,Female,,Single,Florida,Basic,Employees,PayPal,1,644.43
4/24/2020,152627,Female,33,Single,Arkansas,Silver,self-employed,Other,0,2721.75
4/25/2020,152628,Female,63,Single,Minnesota,Basic,self-employed,Card,0,2562.56
4/26/2020,152629,Female,27,Married,Illinois,Platinum,workers,PayPal,0,693.59
4/27/2020,152630,Female,50,Single,Utah,Basic,Employees,Card,0,952.25
4/27/2020,152631,Male,41,Single,California,Basic,Employees,PayPal,0,224.65
4/28/2020,152632,Female,73,Single,Nebraska,Silver,workers,Card,0,164.69
4/28/2020,152633,Female,53,Married,Minnesota,Basic,self-employed,PayPal,0,1957.02
4/29/2020,152634,Male,55,Married,Wyoming,Basic,workers,PayPal,1,2976.07
4/29/2020,152635,Male,53,Married,Delaware,Silver,self-employed,PayPal,0,1344.45
4/29/2020,152636,Male,39,Single,Colorado,Platinum,Employees,Other,,2552.31
4/29/2020,152637,Female,55,Married,Mississippi,Basic,Employees,Card,1,720.13
4/29/2020,152638,Male,70,Married,South Carolina,Basic,Employees,PayPal,0,2793.46
4/29/2020,152639,Female,22,Single,Arkansas,Gold,self-employed,Card,0,242.49
4/30/2020,152640,Female,45,Single,Connecticut,Platinum,Employees,PayPal,0,2511.86
4/30/2020,152641,Female,18,Single,Missouri,Silver,Unemployment,Card,1,
5/1/2020,152642,Female,39,Married,Hawaii,Gold,Employees,Card,0,324.4
5/1/2020,152643,Female,27,Single,New York,Platinum,workers,PayPal,0,386.88
5/3/2020,152644,Male,33,Single,South Dakota,Basic,workers,Other,0,409.17
5/3/2020,152645,Female,47,Married,Utah,Silver,Employees,PayPal,0,147.56
5/3/2020,152646,Male,21,Single,Mississippi,Platinum,Unemployment,PayPal,1,2921.43
5/3/2020,152647,Male,61,Single,Idaho,Missing,workers,Card,1,2677.17
5/5/2020,152648,Female,75,Single,Maine,Missing,self-employed,PayPal,,234.49
5/5/2020,152649,Male,28,Married,Pennsylvania,Silver,workers,PayPal,0,682.37
5/5/2020,152650,Male,64,Married,Illinois,Basic,workers,Card,1,1183.79
5/5/2020,152651,Female,72,Married,Rhode Island,Silver,Employees,PayPal,1,891.19
5/5/2020,152652,Male,17,Single,Kentucky,Silver,Unemployment,PayPal,1,1809.36
5/6/2020,152653,Male,67,Married,New Hampshire,Basic,Employees,PayPal,1,1838.74
5/7/2020,152654,Female,16,Married,Massachusetts,Silver,workers,PayPal,1,950.46
5/7/2020,152655,Female,72,Married,Mississippi,Basic,self-employed,PayPal,1,348.16
5/7/2020,152656,Female,37,Married,New York,Basic,Employees,Card,0,2003.85
5/7/2020,152657,Male,52,Married,Kentucky,Platinum,workers,Other,1,1040.72
5/7/2020,152658,Male,17,Married,South Carolina,Gold,Employees,Card,1,580.48
5/8/2020,152659,Male,27,Married,Florida,Gold,self-employed,PayPal,1,1877.91
5/8/2020,152660,Female,35,Single,Connecticut,Platinum,Employees,Other,0,1141.54
5/9/2020,152661,Male,57,Single,North Carolina,Silver,workers,PayPal,0,1919.51
5/9/2020,152662,Female,76,Single,Illinois,Silver,Employees,PayPal,1,
5/10/2020,152663,Female,33,Single,Louisiana,Platinum,Employees,Card,1,1859.43
5/11/2020,152664,Female,28,Single,Illinois,Basic,self-employed,Card,,2436.86
5/11/2020,152665,Female,54,Married,Delaware,Basic,workers,PayPal,1,1826.02
5/11/2020,152666,Male,42,Single,Kansas,Silver,self-employed,PayPal,1,1763.71
5/12/2020,152667,Male,59,Single,Kentucky,Platinum,workers,Card,1,969.93
5/12/2020,152668,Female,72,Married,Oregon,Missing,Employees,Card,1,1113.41
5/12/2020,152669,Female,45,Married,Wyoming,Platinum,workers,Card,0,56.06
5/13/2020,152670,Female,76,Married,Oregon,Basic,workers,PayPal,0,1476.77
5/13/2020,152671,Male,22,Married,Maine,Basic,self-employed,PayPal,0,2648.71
5/13/2020,152672,Female,28,Married,Alabama,Platinum,self-employed,Other,1,1424.7
5/13/2020,152673,Male,72,Married,Colorado,Basic,workers,PayPal,1,
5/13/2020,152674,Male,37,Married,Connecticut,Silver,self-employed,PayPal,1,2940.37
5/13/2020,152675,Female,43,Married,Iowa,Silver,workers,Card,1,1889.07
5/14/2020,152676,Male,16,Married,Nevada,Basic,self-employed,Other,1,1047.63
5/14/2020,152677,Female,62,Married,New Hampshire,Basic,self-employed,Other,1,1914.37
5/15/2020,152678,Male,76,Single,Colorado,Silver,Unemployment,PayPal,,1364.23
5/15/2020,152679,Female,64,Single,North Carolina,Silver,self-employed,PayPal,1,1276.36
5/15/2020,152680,Female,16,Married,Tennessee,Basic,Employees,PayPal,1,701.22
5/15/2020,152681,Male,71,Married,New Mexico,Gold,Unemployment,Other,1,540.65
5/17/2020,152682,Female,36,Single,Texas,Basic,workers,Card,0,1943.78
5/17/2020,152683,Female,24,Married,North Dakota,Basic,workers,Other,0,192.45
5/18/2020,152684,Male,61,Single,North Carolina,Basic,Employees,Card,,
5/18/2020,152685,Female,62,Married,Mississippi,Silver,workers,Other,1,31.13
5/18/2020,152686,Male,37,Married,Arkansas,Platinum,Unemployment,PayPal,1,1927.09
5/19/2020,152687,Male,47,Married,New Mexico,Basic,workers,PayPal,1,1708.52
5/19/2020,152688,Female,21,Single,Pennsylvania,Silver,workers,Card,1,975.61
5/19/2020,152689,Female,71,Single,Wyoming,Platinum,Unemployment,Card,1,1190.23
5/19/2020,152690,Female,21,Married,New Mexico,Basic,self-employed,Other,0,334.86
5/19/2020,152691,Female,32,Married,Vermont,Basic,workers,PayPal,0,570.48
5/20/2020,152692,Male,58,Married,Ohio,Basic,self-employed,Other,0,1746.89
5/20/2020,152693,Female,18,Married,Georgia,Basic,workers,Other,1,2926.09
5/20/2020,152694,Male,71,Married,Oregon,Basic,Unemployment,Other,1,975.54
5/21/2020,152695,Male,76,Single,Maine,Basic,workers,PayPal,1,
5/22/2020,152696,,48,Married,North Carolina,Silver,self-employed,Other,,1001.32
5/22/2020,152697,Female,59,Married,New Jersey,Silver,Employees,Other,1,2571.83
5/22/2020,152698,Female,31,Married,Kentucky,Silver,Employees,Card,1,
5/23/2020,152699,Female,55,Married,Oregon,Platinum,Unemployment,Card,0,114.52
5/23/2020,152700,Male,18,Married,Nevada,Basic,Employees,Card,1,
5/23/2020,152701,Female,,Married,Washington,Silver,Employees,Card,1,
5/23/2020,152702,Female,39,Married,South Dakota,Basic,self-employed,PayPal,1,
5/24/2020,152703,Male,,Married,Kentucky,Basic,workers,PayPal,,1030.11
5/24/2020,152704,Female,35,Married,New Jersey,Basic,self-employed,PayPal,1,2561.53
5/24/2020,152705,Male,48,Married,Minnesota,Missing,Employees,Card,0,138.99
5/25/2020,152706,Female,,Single,Wisconsin,Platinum,Unemployment,PayPal,1,1504.44
5/25/2020,152707,Male,50,Married,New Hampshire,Gold,self-employed,Card,1,1729.95
5/25/2020,152708,Female,28,Married,Nevada,Gold,self-employed,PayPal,1,1056.61
5/25/2020,152709,Male,56,Married,New York,Basic,Employees,PayPal,1,2901.83
5/25/2020,152710,Female,56,Married,Colorado,Basic,self-employed,Card,1,2557.1
5/25/2020,152711,Female,71,Married,Louisiana,Basic,Employees,PayPal,1,1322.31
5/26/2020,152712,Male,24,Married,Maine,Platinum,Unemployment,PayPal,0,244.89
5/26/2020,152713,Female,61,Single,Hawaii,Basic,Employees,Card,1,693.43
5/27/2020,152714,Female,27,Single,Colorado,Silver,workers,Card,0,1185.2
5/27/2020,152715,Male,33,Married,South Dakota,Silver,Employees,Card,1,
5/28/2020,152716,Female,63,Single,Pennsylvania,Platinum,self-employed,PayPal,1,2409.86
5/28/2020,152717,Female,70,Married,South Carolina,Missing,Employees,PayPal,1,1317.93
5/28/2020,152718,Female,28,Married,Kansas,Silver,workers,PayPal,,1031.86
5/29/2020,152719,Female,53,Married,Iowa,Basic,self-employed,PayPal,1,2640.96
5/29/2020,152720,Female,71,Married,Idaho,Basic,Employees,Other,0,228.71
5/29/2020,152721,Male,31,Married,Virginia,Basic,Employees,PayPal,1,108.47
5/30/2020,152722,Female,73,Single,New Jersey,Silver,Employees,PayPal,0,1683.58
5/30/2020,152723,Female,54,Single,Illinois,Basic,workers,Card,1,1762.21
5/30/2020,152724,Male,63,Married,Ohio,Gold,workers,PayPal,1,645.51
5/30/2020,152725,Female,61,Married,Montana,Basic,workers,PayPal,1,1755.41
5/30/2020,152726,Male,60,Single,Delaware,Gold,Employees,PayPal,1,55.65
5/31/2020,152727,Male,56,Single,Connecticut,Silver,workers,PayPal,0,1358.84
5/31/2020,152728,Female,50,Single,New Mexico,Missing,Employees,Other,1,1323.49
5/31/2020,152729,Female,63,Single,Missouri,Basic,self-employed,Other,0,2725.43
6/1/2020,152730,Female,59,Married,Wisconsin,Silver,Employees,Card,0,50.83
6/1/2020,152731,Male,17,Married,Nebraska,Platinum,workers,PayPal,0,547.97
6/2/2020,152732,Female,76,Married,New Jersey,Basic,Unemployment,PayPal,1,659.75
6/2/2020,152733,Male,63,Married,Missouri,Gold,Employees,PayPal,1,809.09
6/3/2020,152734,Female,68,Single,South Dakota,Platinum,Employees,PayPal,1,2975.5
6/3/2020,152735,Male,19,Married,Maine,Missing,workers,Other,0,1909.48
6/3/2020,152736,Female,24,Married,South Carolina,Gold,Employees,Card,0,
6/3/2020,152737,Male,56,Married,Wisconsin,Silver,workers,PayPal,1,731.05
6/3/2020,152738,Male,60,Single,Washington,Missing,workers,Other,1,2403.94
6/4/2020,152739,Male,16,Married,Maine,Basic,self-employed,PayPal,1,994.84
6/5/2020,152740,Male,25,Married,Iowa,Basic,workers,PayPal,0,
6/5/2020,152741,Female,17,Married,Iowa,Missing,workers,Other,1,619.26
6/5/2020,152742,Male,78,Married,Massachusetts,Basic,Employees,PayPal,1,1150.72
6/6/2020,152743,Male,54,Single,West Virginia,Platinum,self-employed,Other,1,964.18
6/6/2020,152744,Female,44,Single,New Jersey,Basic,Unemployment,PayPal,0,1972.91
6/6/2020,152745,Female,70,Married,Massachusetts,Silver,workers,Other,,2444.49
6/7/2020,152746,Female,35,Single,Georgia,Basic,Employees,Card,1,189.69
6/7/2020,152747,Male,63,Single,Kentucky,Platinum,workers,Card,1,
6/7/2020,152748,Female,67,Married,Kansas,Platinum,workers,Other,0,524.88
6/7/2020,152749,Female,36,Single,North Carolina,Silver,Employees,Other,1,209.75
6/8/2020,152750,Female,77,Married,Colorado,Gold,Employees,Other,1,2480.85
6/8/2020,152751,Male,48,Married,Pennsylvania,Basic,Unemployment,PayPal,1,1755.6
6/8/2020,152752,Male,78,Married,New Mexico,Basic,Unemployment,Card,1,95.05
6/8/2020,152753,Female,39,Single,Oklahoma,Platinum,Unemployment,Card,0,1557.5
6/9/2020,152754,Female,68,Married,Wyoming,Silver,workers,PayPal,1,1354.59
6/9/2020,152755,Female,69,Married,Minnesota,Platinum,Unemployment,Other,1,2455.66
6/10/2020,152756,Male,18,Single,South Carolina,Missing,Employees,Other,0,
6/11/2020,152757,Male,74,Married,South Dakota,Basic,Employees,PayPal,1,2477.45
6/11/2020,152758,Female,34,Married,Rhode Island,Basic,Unemployment,PayPal,0,1132.75
6/11/2020,152759,,52,Single,Oregon,Basic,Employees,PayPal,0,105.04
6/12/2020,152760,Female,67,Single,Tennessee,Platinum,Employees,Other,1,1689.87
6/12/2020,152761,Female,49,Married,Colorado,Silver,Employees,PayPal,1,2401.32
6/13/2020,152762,Male,67,Married,Georgia,Basic,workers,Card,0,1847.47
6/15/2020,152763,Male,28,Married,Mississippi,Basic,self-employed,Card,1,1430.18
6/16/2020,152764,Male,70,Married,Indiana,Basic,workers,Other,1,2819.18
6/16/2020,152765,Female,31,Single,Florida,Basic,Employees,Other,0,281.3
6/16/2020,152766,Female,52,Married,New Mexico,Basic,Employees,PayPal,1,1049.48
6/17/2020,152767,Female,41,Married,Colorado,Platinum,workers,Card,1,
6/17/2020,152768,Female,62,Single,Texas,Basic,self-employed,PayPal,1,1023.12
6/17/2020,152769,Female,45,Single,Louisiana,Platinum,workers,PayPal,1,469.5
6/17/2020,152770,Male,21,Married,Indiana,Platinum,self-employed,PayPal,0,2684.41
6/18/2020,152771,Male,41,Married,Idaho,Gold,Employees,PayPal,0,414.17
6/18/2020,152772,Female,17,Single,Vermont,Silver,Employees,Card,1,1687.03
6/18/2020,152773,Female,25,Single,Oklahoma,Silver,workers,Card,1,431.49
6/18/2020,152774,Male,34,Married,Connecticut,Basic,Employees,PayPal,,193.44
6/19/2020,152775,Female,24,Married,California,Silver,Employees,Other,1,469.54
6/19/2020,152776,Female,64,Single,Tennessee,Basic,Unemployment,Other,1,1504.4
